CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
628,1,40,5,181768.32,2,1,1,129107.97,0,0,1,0
670,0,33,9,84521.48,2,0,1,198017.05,0,0,1,0
690,0,36,10,91760.11,1,1,1,135784.94,0,0,0,1
667,0,36,1,114391.62,1,1,1,53412.54,0,0,1,0
625,0,49,4,128504.76,1,1,0,126812.63,1,0,1,0
619,1,44,3,116967.68,1,1,0,5075.17,1,1,0,0
501,1,44,4,142051.07,2,0,1,74940.5,0,1,0,0
718,0,39,7,93148.74,2,1,1,190746.38,0,0,1,0
615,0,61,1,104267.7,1,1,0,62845.64,1,1,0,0
553,0,27,3,0.0,2,0,0,159800.16,0,1,0,0
620,1,42,4,0.0,2,1,0,6232.31,0,1,0,0
667,1,23,1,0.0,2,1,0,91573.19,0,1,0,0
581,0,38,3,135157.05,1,1,1,32919.42,0,0,1,0
537,1,47,10,0.0,2,0,1,25482.62,0,1,0,0
594,1,40,0,152092.44,2,1,1,83508.93,0,0,1,0
453,0,28,3,139986.65,1,1,0,136846.75,0,0,1,0
537,1,84,8,92242.34,1,1,1,186235.98,0,0,1,0
510,0,30,0,0.0,2,1,1,130553.47,0,1,0,0
850,1,32,4,0.0,1,1,1,180622.02,0,1,0,0
823,0,44,1,0.0,2,0,1,182495.7,0,1,0,0
714,1,21,6,86402.52,2,0,0,27330.59,0,0,1,0
710,1,38,2,0.0,2,1,0,96.27,0,1,0,0
646,1,46,1,170826.55,2,1,0,45041.32,0,0,1,0
700,1,38,9,65962.63,1,1,1,100950.48,0,1,0,0
845,1,33,8,164385.53,1,1,0,150664.97,0,1,0,0
562,0,35,0,0.0,2,1,0,119899.52,0,0,0,1
654,1,43,9,84673.17,2,0,1,82081.35,0,0,1,0
800,0,38,2,168190.33,2,1,0,68052.08,0,1,0,0
611,1,40,1,0.0,2,1,1,102547.56,0,1,0,0
734,0,40,9,176914.8,1,1,1,12799.23,0,1,0,0
717,1,33,1,99106.73,1,0,0,194467.23,0,0,0,1
730,1,38,0,38848.19,2,0,0,94003.11,0,0,1,0
621,0,43,5,0.0,1,1,1,47578.45,0,1,0,0
583,0,40,3,54428.37,1,1,0,109638.78,1,0,0,1
450,1,29,7,117199.8,1,1,1,43480.63,0,1,0,0
641,1,37,7,0.0,2,1,0,75248.3,0,1,0,0
726,0,24,6,0.0,2,1,1,54724.03,0,1,0,0
514,1,43,1,95556.31,1,0,1,199273.98,1,0,1,0
655,0,59,7,0.0,1,1,0,88958.49,1,1,0,0
480,1,44,10,129608.57,1,1,0,5472.7,1,0,1,0
528,1,43,7,97473.87,2,1,1,159823.16,0,0,0,1
613,0,29,6,185709.28,2,1,1,77242.19,0,1,0,0
634,1,45,9,0.0,2,0,0,17622.82,0,1,0,0
828,0,25,7,144351.86,1,1,0,116613.26,0,0,1,0
586,0,57,3,0.0,2,0,1,6057.81,0,0,0,1
547,1,25,4,98141.57,2,1,1,52309.8,0,0,1,0
609,0,53,6,0.0,2,1,1,124218.27,0,1,0,0
639,1,32,9,0.0,2,1,0,111340.36,0,1,0,0
709,1,23,10,0.0,2,0,0,129590.18,0,0,0,1
764,1,28,10,124023.18,1,1,0,166188.28,0,0,1,0
602,0,25,0,0.0,2,1,1,101274.17,0,1,0,0
521,1,29,3,60280.62,1,1,0,154271.41,0,0,0,1
618,1,32,5,133476.09,1,0,1,154843.4,0,0,0,1
573,1,46,3,65269.23,1,0,1,189988.65,1,0,0,1
569,0,30,3,139528.23,1,1,1,33230.37,0,0,0,1
516,1,35,5,128653.59,1,1,0,127558.26,0,1,0,0
686,0,47,5,170935.94,1,1,0,173179.79,1,0,1,0
644,1,33,7,174571.36,1,0,1,43943.09,0,1,0,0
670,0,32,4,102954.68,2,0,1,134942.45,0,0,1,0
694,1,42,3,156864.2,2,0,0,88890.75,0,1,0,0
636,1,52,4,111284.53,1,0,1,32936.44,1,0,0,1
668,1,56,9,110993.79,1,1,0,134396.64,1,0,1,0
724,0,41,5,109798.25,1,0,1,149593.61,0,1,0,0
726,1,29,7,0.0,2,1,1,91844.14,1,1,0,0
519,1,39,1,97700.02,1,1,1,30709.03,0,1,0,0
425,0,22,7,169649.73,2,0,1,136365.0,1,0,0,1
573,0,32,9,125321.84,2,1,1,130234.63,0,1,0,0
629,1,35,8,112330.83,1,1,1,91001.02,0,0,1,0
645,1,44,8,113755.78,2,1,0,149756.71,1,0,0,1
735,1,34,5,0.0,2,0,0,71095.41,0,0,0,1
757,1,31,8,149085.9,2,1,1,197077.36,0,0,1,0
655,1,34,7,118028.35,1,1,0,51226.32,1,0,1,0
637,0,54,5,0.0,1,0,1,150836.98,0,0,0,1
808,1,47,8,139196.0,1,0,1,74028.36,0,0,0,1
671,1,31,0,116234.61,1,1,0,172096.08,0,1,0,0
641,0,38,3,0.0,2,1,0,116466.19,0,1,0,0
648,1,35,7,0.0,2,1,1,78436.36,0,0,0,1
820,1,33,2,132150.26,2,1,0,23067.97,0,1,0,0
525,0,47,6,118560.0,1,1,0,82522.61,1,0,0,1
651,0,34,9,0.0,2,1,0,138113.71,0,1,0,0
686,0,56,5,111642.08,1,1,1,80553.87,0,0,1,0
743,1,45,10,144677.19,3,1,0,22512.44,1,0,1,0
804,0,38,3,124197.22,1,1,0,74692.06,0,0,0,1
717,0,28,1,90537.16,1,0,1,74800.99,0,1,0,0
654,0,24,8,145081.73,1,1,1,130075.07,0,1,0,0
571,1,34,1,99325.04,2,0,1,186052.15,0,1,0,0
525,1,33,4,131023.76,2,0,0,55072.93,0,0,1,0
591,0,33,4,113743.37,1,1,0,124625.08,0,1,0,0
689,0,57,4,0.0,2,1,0,136649.8,1,0,0,1
625,0,28,3,0.0,1,0,0,183646.41,0,1,0,0
624,0,45,3,68639.57,1,1,0,168002.31,1,1,0,0
809,0,24,4,0.0,2,1,0,193518.76,0,1,0,0
722,1,20,6,0.0,2,1,0,195486.28,0,1,0,0
661,1,35,2,117212.18,1,1,1,83052.03,0,0,1,0
640,0,74,2,116800.25,1,1,1,34130.43,0,0,1,0
401,1,48,8,128140.17,1,1,0,175753.55,1,0,1,0
526,1,34,3,122726.56,1,1,1,46772.36,0,0,1,0
707,0,42,10,0.0,2,1,1,152944.39,0,1,0,0
643,1,41,2,127841.52,1,1,0,172363.41,0,0,1,0
821,0,38,8,0.0,2,0,1,126241.4,1,0,0,1
643,1,41,7,154902.66,1,1,1,49667.28,0,0,1,0
719,1,40,4,128389.12,1,1,1,176091.31,0,0,0,1
609,1,41,6,0.0,1,0,1,112585.19,0,1,0,0
683,0,32,9,0.0,2,1,1,24991.92,0,1,0,0
849,1,27,0,0.0,2,0,1,157891.86,0,1,0,0
704,1,42,8,129735.3,2,1,1,179565.57,0,1,0,0
752,0,42,3,65046.08,2,0,1,140139.28,0,0,1,0
498,1,37,8,108432.88,2,1,1,14865.05,0,0,1,0
695,1,37,2,0.0,2,1,1,99692.65,0,1,0,0
752,0,37,5,113291.05,2,1,1,132467.54,0,0,1,0
773,0,39,4,0.0,2,0,1,182081.45,0,0,0,1
538,1,40,8,0.0,2,1,1,25554.4,0,0,0,1
478,1,43,1,0.0,2,1,1,197916.43,0,0,0,1
755,0,43,9,0.0,2,1,0,18066.69,0,1,0,0
684,1,35,3,99967.76,1,1,1,176882.08,0,0,1,0
850,0,34,6,101266.51,1,1,0,33501.98,0,1,0,0
710,1,35,1,106518.52,1,1,1,127951.81,0,0,0,1
559,0,36,1,104356.94,2,0,1,54184.06,0,0,1,0
539,1,28,5,0.0,2,1,0,48382.4,0,0,0,1
717,0,22,6,101060.25,1,0,1,84699.56,0,0,0,1
520,0,63,5,162278.32,1,1,1,34765.33,0,0,0,1
751,1,29,1,135536.5,1,1,0,66825.33,0,1,0,0
635,0,37,9,146748.07,1,0,1,11407.58,0,0,1,0
627,1,70,1,94416.78,1,0,1,145299.5,0,1,0,0
668,1,37,10,152958.29,2,1,1,159585.61,0,0,1,0
586,0,42,2,0.0,1,1,0,102889.34,0,0,0,1
443,1,50,3,117206.3,1,1,0,42840.18,1,0,1,0
812,0,24,1,92476.88,1,0,0,83247.14,0,0,0,1
597,0,28,0,142705.95,1,1,0,127233.39,0,1,0,0
781,0,19,3,0.0,2,1,1,124297.32,0,1,0,0
673,1,47,1,0.0,2,0,0,108762.16,0,1,0,0
850,0,35,5,0.0,1,1,1,80992.8,0,1,0,0
677,0,49,3,0.0,2,1,1,187811.71,0,1,0,0
746,1,25,9,0.0,2,0,1,88728.47,0,1,0,0
630,1,30,3,0.0,2,0,1,10486.69,0,0,0,1
449,1,52,6,0.0,2,0,1,123622.0,0,1,0,0
824,1,49,8,133231.48,1,1,1,67885.37,0,0,1,0
726,0,48,4,0.0,1,1,0,114020.06,1,1,0,0
605,0,64,2,129555.7,1,1,1,13601.79,0,1,0,0
667,1,43,8,190227.46,1,1,0,97508.04,1,1,0,0
618,0,31,4,0.0,2,1,0,29176.04,0,1,0,0
702,1,43,6,116121.67,1,1,0,61602.42,0,0,0,1
704,0,33,0,130499.09,2,1,1,74804.36,0,1,0,0
622,1,40,4,99799.76,2,1,0,197372.13,0,1,0,0
540,1,41,3,0.0,2,1,0,121098.65,0,1,0,0
479,1,48,5,87070.23,1,0,1,85646.41,0,0,0,1
642,0,19,3,113905.48,1,1,1,176137.2,0,0,1,0
678,0,49,8,0.0,2,0,1,98090.69,0,0,0,1
505,1,29,3,145541.56,2,1,1,58019.95,0,0,1,0
600,1,30,2,119755.0,1,1,1,21852.91,0,0,1,0
694,1,31,5,0.0,1,1,0,35593.18,0,0,0,1
781,0,29,6,98759.89,1,0,0,112202.64,0,0,0,1
618,0,49,9,44301.43,3,1,1,89729.3,1,1,0,0
678,0,43,7,178074.33,1,0,0,110405.9,0,1,0,0
671,1,50,8,0.0,1,0,1,2560.11,0,0,0,1
849,1,35,4,110837.73,1,0,0,126419.8,0,1,0,0
665,0,42,2,156371.61,2,0,1,156774.94,1,0,0,1
632,1,44,3,107764.75,1,1,0,185667.72,0,1,0,0
562,1,36,5,0.0,1,0,1,182843.24,0,0,0,1
670,1,68,4,0.0,2,1,1,11426.7,0,1,0,0
657,0,41,5,95858.37,1,1,1,68255.88,0,1,0,0
789,1,43,8,119654.44,2,0,1,148412.24,1,0,1,0
559,0,43,1,0.0,2,1,1,196645.87,0,1,0,0
580,0,56,1,131368.3,1,1,0,106918.67,1,1,0,0
729,1,39,4,121404.64,1,1,1,159618.17,0,1,0,0
807,1,47,1,95120.59,1,0,0,127875.1,0,1,0,0
684,1,56,8,78707.16,1,1,1,99398.36,0,0,0,1
585,0,39,7,165610.41,2,0,0,131852.01,0,0,1,0
650,0,31,1,160566.11,2,0,0,27073.81,0,1,0,0
679,0,33,9,112528.65,2,1,0,177362.45,0,1,0,0
663,1,33,9,0.0,2,0,0,91514.62,0,0,0,1
743,1,40,8,68155.59,1,1,0,94876.65,0,1,0,0
615,1,66,7,0.0,2,1,1,74580.8,0,1,0,0
850,0,34,2,0.0,2,1,1,171706.66,0,1,0,0
810,1,32,9,120879.73,2,0,1,78896.59,0,1,0,0
619,0,31,3,141751.82,1,0,1,61531.86,0,0,0,1
574,0,33,3,134348.57,1,1,0,63163.99,0,1,0,0
681,0,63,7,0.0,2,1,1,55054.48,0,1,0,0
559,1,67,9,125919.35,1,1,0,175910.95,1,0,0,1
725,0,36,4,118520.26,1,0,0,131173.9,1,0,0,1
547,0,44,5,0.0,3,0,0,5459.07,1,0,0,1
498,1,45,7,109200.74,2,0,1,165990.44,0,0,1,0
709,1,38,5,0.0,2,1,1,81452.29,0,1,0,0
669,1,51,3,88827.53,1,0,0,85250.77,1,0,0,1
667,1,41,6,0.0,2,0,0,167181.77,0,1,0,0
587,1,47,6,71026.77,1,1,0,57962.41,0,1,0,0
599,1,40,10,137456.28,2,1,1,14113.11,0,0,1,0
702,1,34,4,100054.77,1,1,0,109496.45,0,1,0,0
609,1,25,10,0.0,1,0,1,109895.16,0,1,0,0
649,1,38,1,122214.0,1,0,1,88965.46,0,1,0,0
611,0,43,9,127216.31,2,0,1,17913.25,0,0,1,0
537,1,39,2,0.0,2,1,1,137651.6,0,1,0,0
590,0,29,4,0.0,2,1,0,121846.81,0,1,0,0
766,0,52,7,92510.9,2,0,1,66193.61,0,1,0,0
663,1,42,7,115930.87,1,1,0,19862.78,0,0,1,0
809,1,24,7,109558.36,1,1,0,183515.13,0,1,0,0
723,0,35,0,0.0,2,0,1,61290.99,0,1,0,0
467,1,57,1,0.0,2,1,1,114448.77,0,1,0,0
720,1,33,6,97188.62,1,0,0,91881.29,0,0,0,1
628,0,51,10,115280.49,2,0,0,12628.61,1,0,1,0
790,1,50,8,121438.58,1,1,1,176471.78,1,0,1,0
675,0,34,10,84944.58,1,0,0,146230.63,0,1,0,0
656,1,39,10,0.0,2,1,1,98894.64,0,1,0,0
543,0,36,3,0.0,2,0,0,26019.59,0,1,0,0
711,1,38,4,123345.85,1,1,0,141827.83,0,1,0,0
714,0,49,4,93059.34,1,1,0,7571.51,1,0,1,0
573,1,35,9,134498.54,2,1,1,119924.8,0,0,1,0
710,1,23,6,0.0,2,1,1,134188.11,0,0,0,1
746,0,32,4,0.0,2,1,1,72909.75,0,1,0,0
680,1,42,0,0.0,1,1,0,136377.21,0,0,0,1
705,1,33,3,144427.96,2,1,0,113845.19,0,1,0,0
850,1,39,0,141829.67,1,1,1,92748.16,0,0,0,1
702,1,30,2,0.0,2,1,1,145537.32,0,0,0,1
721,0,40,7,0.0,2,1,1,122580.48,0,1,0,0
757,1,36,7,144852.06,1,0,0,130861.95,0,1,0,0
630,1,43,9,0.0,2,1,1,34338.04,0,1,0,0
637,0,45,2,157929.45,1,1,1,145134.49,1,0,0,1
687,0,27,9,152328.88,2,0,0,126494.82,0,0,1,0
655,1,27,2,131691.33,1,1,0,49480.66,0,1,0,0
550,1,45,0,0.0,2,0,1,70399.71,0,0,0,1
686,1,22,5,0.0,2,1,0,158974.45,0,0,0,1
809,0,42,6,64497.94,3,0,1,182436.81,1,0,1,0
655,0,34,3,0.0,2,1,0,159638.77,0,1,0,0
492,1,39,10,124576.65,2,1,0,148584.61,0,0,1,0
850,1,35,9,102050.47,1,1,1,3769.71,0,1,0,0
850,1,43,7,0.0,2,1,1,173851.11,0,1,0,0
850,0,31,3,51293.47,1,0,0,35534.68,0,0,1,0
850,0,50,10,0.0,2,1,1,33741.84,0,0,0,1
641,1,25,10,0.0,2,1,1,180808.39,0,0,0,1
679,0,44,3,118742.74,2,1,0,1568.91,0,1,0,0
689,0,28,5,95328.6,1,1,0,6129.61,1,0,0,1
474,1,45,10,0.0,2,0,0,172175.9,0,1,0,0
788,0,57,8,93716.72,1,1,1,180150.49,1,0,1,0
590,0,54,4,0.0,2,1,1,93820.49,1,1,0,0
600,1,31,8,0.0,2,1,1,121555.51,0,1,0,0
554,0,45,4,0.0,2,1,1,193412.05,0,0,0,1
574,0,34,7,152992.91,1,1,1,134691.2,0,1,0,0
523,1,27,8,61688.61,2,1,0,147059.16,0,0,1,0
713,1,44,1,63438.91,1,1,0,64375.4,0,1,0,0
613,1,26,4,100446.57,1,0,1,149653.81,0,1,0,0
688,0,40,8,150679.71,2,0,1,196226.38,0,0,1,0
713,1,43,5,86394.14,1,1,1,130001.13,0,1,0,0
686,0,47,5,113328.93,1,1,0,124170.9,0,1,0,0
664,0,36,2,127160.78,2,1,0,78140.75,0,0,1,0
654,1,31,5,150593.59,2,1,1,105218.45,0,0,1,0
451,0,31,7,140931.82,1,0,1,20388.77,0,1,0,0
850,1,38,7,80293.98,1,0,0,126555.74,0,1,0,0
701,1,30,3,156660.72,2,1,0,45742.42,0,1,0,0
613,1,33,3,155736.42,2,1,1,57751.21,0,0,1,0
639,1,34,7,149940.04,2,0,0,156648.81,0,0,0,1
568,0,29,2,129177.01,2,0,1,104617.99,0,0,1,0
758,1,68,6,112595.85,1,1,0,35865.44,1,0,1,0
626,0,39,0,0.0,2,1,1,83295.09,0,1,0,0
382,1,36,0,0.0,1,1,1,179540.73,1,0,0,1
523,1,60,1,163894.35,1,0,1,57061.71,0,0,1,0
796,1,51,6,0.0,2,0,1,194733.28,0,1,0,0
850,1,19,8,0.0,1,1,1,68569.89,0,1,0,0
716,1,35,4,144428.87,1,1,0,134132.65,0,1,0,0
625,1,43,4,122351.29,1,1,0,71216.6,0,1,0,0
554,0,38,4,137654.05,2,1,1,172629.67,0,1,0,0
503,1,30,10,136622.55,2,0,0,47310.24,0,0,1,0
667,0,39,2,0.0,2,1,0,40721.24,1,0,0,1
453,0,38,8,120623.21,1,1,0,129697.99,0,0,1,0
725,1,38,6,0.0,2,1,1,158697.28,0,1,0,0
766,1,41,6,99208.46,2,1,0,62402.38,0,0,0,1
524,1,52,2,87894.26,1,1,0,173899.42,1,1,0,0
627,1,49,4,111087.5,1,0,1,146680.25,0,0,0,1
767,1,36,3,139180.2,1,0,0,123880.19,0,1,0,0
690,1,26,8,116318.23,1,1,1,83253.05,0,0,0,1
617,1,44,9,49157.09,2,1,0,53294.17,0,0,1,0
629,1,39,5,0.0,2,0,0,116748.14,0,0,0,1
770,1,31,3,155047.56,2,1,1,186064.34,0,1,0,0
683,1,41,0,148863.17,1,1,1,163911.32,0,0,0,1
742,0,44,8,107926.02,1,0,1,17375.27,1,0,1,0
724,0,37,10,68598.56,1,1,0,157862.82,0,1,0,0
640,1,39,9,131607.28,4,0,1,6981.43,1,0,1,0
453,0,42,5,0.0,3,1,0,83008.49,1,0,0,1
562,1,30,3,111099.79,2,0,0,140650.19,0,1,0,0
637,1,35,8,147127.81,2,1,1,84760.7,0,0,1,0
757,0,51,1,0.0,1,1,1,22835.13,1,1,0,0
714,1,53,1,99141.86,1,1,1,72496.05,1,0,1,0
598,1,48,6,120682.53,1,1,0,30635.52,1,1,0,0
506,1,32,8,0.0,2,0,1,182692.8,0,0,0,1
627,0,30,6,0.0,1,1,1,113408.47,0,0,0,1
629,1,35,4,174588.8,2,0,1,158420.14,0,0,0,1
691,0,29,9,116536.43,1,1,0,51987.99,0,1,0,0
652,0,36,1,0.0,2,1,1,19302.78,0,0,0,1
850,0,28,9,0.0,2,1,0,185821.41,0,1,0,0
669,1,22,10,0.0,2,1,0,176163.74,0,0,0,1
502,1,33,5,174673.65,2,1,0,33300.56,0,0,1,0
603,1,45,9,0.0,1,0,0,148516.79,0,1,0,0
582,0,38,9,135979.01,4,1,1,76582.95,1,1,0,0
756,1,67,4,0.0,3,1,1,93081.87,0,1,0,0
544,1,23,1,96471.2,1,1,0,35550.97,0,1,0,0
719,0,33,7,0.0,2,1,0,20016.59,0,0,0,1
695,0,35,7,79858.13,2,1,1,127977.66,0,0,0,1
646,1,40,5,93680.43,2,1,1,179473.26,0,1,0,0
716,0,38,1,0.0,2,1,1,99661.46,0,1,0,0
543,0,34,8,0.0,2,0,1,145601.8,0,1,0,0
751,0,44,10,0.0,2,1,0,170634.49,0,1,0,0
784,1,38,5,136712.91,1,0,1,169920.92,0,1,0,0
788,1,55,3,0.0,1,0,1,13288.46,1,1,0,0
691,1,50,6,136953.47,1,1,1,2704.98,0,1,0,0
743,1,41,7,0.0,1,1,0,163736.09,1,0,0,1
628,1,32,9,149136.31,2,1,1,16402.11,0,1,0,0
751,1,31,8,0.0,2,0,0,17550.49,0,1,0,0
576,1,39,9,84719.98,1,0,0,191063.36,0,1,0,0
676,0,64,4,116954.32,1,1,1,91149.48,0,0,0,1
583,1,36,8,0.0,2,0,1,5571.59,0,1,0,0
747,1,61,7,155973.13,1,0,1,147554.26,0,1,0,0
574,1,36,3,0.0,2,1,1,8559.66,0,0,0,1
629,1,40,2,121647.54,2,1,1,64849.74,1,0,1,0
671,0,29,3,0.0,2,1,0,158043.11,0,1,0,0
732,1,36,5,0.0,2,1,0,161428.25,0,1,0,0
648,0,28,8,90371.09,1,1,1,146851.73,0,0,1,0
832,1,61,2,0.0,1,0,1,127804.66,1,1,0,0
677,1,42,5,99580.13,1,1,0,21007.96,0,1,0,0
543,0,25,1,146566.01,1,0,1,161407.48,0,0,1,0
619,0,35,4,90413.12,1,1,1,20555.21,0,1,0,0
667,0,48,2,0.0,2,1,1,148608.39,0,1,0,0
679,0,37,8,77373.87,2,0,1,174873.09,0,0,1,0
614,0,27,9,106414.57,2,0,0,77500.81,0,1,0,0
694,1,31,4,141989.27,2,1,0,26116.82,0,0,1,0
745,0,59,8,0.0,1,1,1,36124.98,0,0,0,1
645,1,47,9,152076.93,1,1,0,121840.2,1,0,1,0
514,1,32,8,0.0,2,1,0,95857.18,0,1,0,0
850,0,41,3,99945.93,2,1,0,71179.31,0,0,0,1
734,1,45,2,0.0,2,1,0,99593.28,0,1,0,0
742,0,21,1,114292.48,1,1,0,31520.4,0,0,1,0
624,1,51,5,174397.21,2,1,1,172372.63,0,0,0,1
592,1,37,4,212692.97,1,0,0,176395.02,0,1,0,0
633,0,39,2,0.0,2,0,0,191207.03,0,0,0,1
680,0,58,8,0.0,2,1,1,65708.5,0,0,0,1
826,0,49,0,0.0,1,0,0,178709.98,1,1,0,0
706,1,20,8,0.0,2,1,1,12368.11,0,0,0,1
590,1,32,5,0.0,2,1,0,59249.83,0,1,0,0
501,0,39,9,117301.66,1,0,0,182025.95,0,1,0,0
564,1,33,3,109341.87,1,1,0,75632.78,0,0,1,0
509,1,55,8,132387.91,2,1,1,170360.11,0,1,0,0
795,0,36,1,151844.64,1,1,1,135388.89,0,1,0,0
596,1,33,8,0.0,1,1,0,121189.3,1,1,0,0
621,0,40,6,0.0,1,1,0,155155.25,0,1,0,0
752,0,45,3,105426.5,2,0,1,89773.45,0,0,1,0
661,1,20,8,0.0,1,1,0,110252.53,0,0,0,1
705,0,54,3,125889.3,3,1,0,96013.5,1,0,1,0
795,0,40,2,101891.1,1,1,1,183044.86,0,1,0,0
713,0,47,1,0.0,1,1,0,107825.08,1,0,0,1
521,0,49,2,127948.57,1,1,1,182765.14,0,0,1,0
465,1,25,2,78247.31,2,1,1,10472.31,0,1,0,0
657,1,29,7,83889.03,1,1,0,153059.62,0,0,0,1
609,1,38,6,140752.06,2,0,1,171430.16,0,0,1,0
719,0,42,5,137227.04,3,1,0,149097.38,1,0,1,0
623,1,42,1,149332.48,2,1,0,100834.22,0,0,1,0
610,0,46,5,116886.59,1,0,0,107973.44,0,0,0,1
691,1,41,2,0.0,1,1,1,56850.92,1,1,0,0
632,1,42,4,119624.6,2,1,1,195978.86,0,0,1,0
522,0,25,5,94049.92,2,1,0,103269.0,0,0,1,0
722,1,43,1,0.0,1,1,0,44560.17,1,0,0,1
532,1,44,3,148595.55,1,1,0,74838.64,1,1,0,0
608,0,44,5,126147.84,1,0,1,132424.69,1,0,1,0
660,0,37,2,133200.09,1,0,0,71433.88,0,0,1,0
839,0,33,10,75592.43,1,1,0,62674.42,0,0,0,1
728,0,46,2,109705.52,1,1,0,20276.87,1,1,0,0
710,0,31,5,0.0,2,1,0,9561.73,0,0,0,1
680,1,44,0,129974.79,2,1,1,33391.38,0,0,1,0
633,0,30,6,0.0,2,0,0,41642.29,0,1,0,0
583,1,59,7,127450.14,1,0,1,67552.71,0,1,0,0
686,1,39,4,0.0,2,1,0,155023.93,0,1,0,0
713,0,24,7,147687.24,1,1,1,121592.5,0,0,1,0
816,0,38,5,130878.75,3,1,0,71905.77,1,0,1,0
701,1,23,3,0.0,2,1,0,38960.59,0,1,0,0
616,0,36,6,0.0,1,1,1,12916.32,1,0,0,1
698,0,40,7,105061.74,3,1,0,107815.31,1,1,0,0
662,1,30,5,115286.68,2,1,1,149587.92,0,0,1,0
677,0,39,0,111213.64,2,1,1,147578.26,0,0,1,0
606,0,46,8,0.0,2,1,1,183717.94,0,0,0,1
657,1,32,3,118829.03,2,1,1,73127.61,0,1,0,0
650,1,55,9,119618.42,1,1,1,29861.13,0,0,0,1
786,1,31,9,0.0,2,1,1,18210.36,0,0,0,1
642,1,35,2,133161.95,1,0,1,122254.86,0,1,0,0
572,0,38,7,0.0,2,1,1,133122.62,0,1,0,0
703,1,43,8,0.0,2,1,0,9704.66,0,1,0,0
607,1,47,4,148826.32,1,1,1,79450.61,0,0,1,0
591,1,58,5,128468.69,1,0,1,137254.55,0,0,0,1
769,1,34,7,115101.5,1,0,0,57841.89,1,0,1,0
686,0,43,5,154846.24,2,1,1,151903.6,0,0,1,0
706,1,38,1,0.0,2,1,0,122379.54,0,1,0,0
598,1,53,10,167772.96,1,1,1,136886.86,0,0,1,0
736,0,29,9,0.0,2,0,0,176152.7,0,1,0,0
559,0,34,5,68999.66,2,1,1,66879.27,0,1,0,0
613,1,28,7,76656.4,2,1,1,185483.24,0,0,1,0
615,0,44,9,126104.98,2,0,1,110718.02,0,0,1,0
649,0,52,8,49113.75,1,1,0,41858.43,0,1,0,0
503,1,42,9,153279.39,1,1,1,151336.96,0,0,1,0
613,1,34,3,0.0,1,1,1,41724.72,0,0,0,1
784,1,38,10,122267.85,1,0,0,145759.93,0,0,0,1
676,1,20,1,80569.73,1,0,0,68621.98,0,1,0,0
651,1,40,4,0.0,2,1,1,147715.83,0,1,0,0
799,1,70,8,70416.75,1,1,1,36483.52,0,1,0,0
805,0,33,3,105663.56,2,0,1,33330.89,0,0,1,0
651,1,38,2,0.0,3,1,0,67029.82,1,0,0,1
559,0,39,2,0.0,2,1,1,121151.1,0,0,0,1
702,0,23,7,98775.23,1,1,0,114603.96,0,0,1,0
757,1,30,3,145396.49,1,0,1,198341.15,0,0,0,1
493,0,36,5,148667.81,2,1,0,56092.51,0,1,0,0
786,0,32,2,104336.43,2,0,0,59559.81,0,0,1,0
481,1,44,9,175303.06,1,1,0,65500.53,1,1,0,0
656,1,44,10,143571.52,1,0,0,127444.14,0,1,0,0
628,1,33,8,152143.89,1,1,1,32174.03,0,0,1,0
646,1,48,8,169023.33,2,1,1,175657.55,0,0,1,0
727,0,28,2,110997.76,1,1,0,101433.76,0,1,0,0
848,0,40,5,148495.64,1,0,0,158853.98,0,0,1,0
638,1,27,4,135096.05,1,1,1,186523.72,1,0,1,0
704,0,39,10,102556.18,2,1,0,171971.25,1,0,1,0
709,0,32,2,87814.89,1,1,0,138578.37,0,1,0,0
631,1,35,8,129205.49,1,1,1,79146.36,0,1,0,0
798,1,36,1,0.0,2,1,1,159044.1,0,1,0,0
569,1,35,2,109196.66,3,1,0,109393.19,1,0,1,0
581,1,30,1,0.0,2,1,0,199464.08,0,1,0,0
694,1,32,0,91956.49,1,1,1,59961.81,0,1,0,0
544,0,40,7,0.0,1,0,1,161076.92,0,1,0,0
653,1,44,8,0.0,2,1,1,154639.72,0,1,0,0
632,1,27,4,193125.85,1,1,1,152665.85,0,1,0,0
537,0,53,3,0.0,1,1,1,91406.62,0,1,0,0
684,1,24,8,143582.89,1,1,1,22527.27,0,0,0,1
604,0,47,8,62094.71,3,0,0,9308.1,1,1,0,0
669,0,47,9,61196.54,1,1,0,58170.24,0,1,0,0
565,1,52,5,97720.35,2,1,0,175070.94,1,0,1,0
697,0,34,2,126558.92,1,1,0,73334.43,0,1,0,0
572,1,26,4,118287.01,2,0,0,60427.3,0,0,1,0
561,1,29,9,120268.13,1,1,1,173870.39,0,1,0,0
634,1,44,9,149961.11,1,1,0,57121.51,0,1,0,0
840,0,51,1,87779.83,1,0,1,36687.11,1,0,1,0
756,0,26,5,155143.52,1,0,1,135034.57,1,0,1,0
673,0,37,10,0.0,2,1,1,37411.35,0,1,0,0
488,0,36,0,0.0,2,1,0,136675.22,0,1,0,0
766,0,26,3,104258.8,1,1,1,428.23,0,1,0,0
795,1,35,8,0.0,2,1,0,167155.36,0,0,0,1
693,1,38,7,198338.77,2,1,1,14278.18,0,1,0,0
